Reviews,rating
"I wore these for the first time yesterday, and got so many compliments on them!  They are super comfortable, and pretty and edgy at the same time.  Thanks for a lovely item!",1
"I love these ear climbers! I've worn them everyday since they arrived. The fit and shape work perfectly for my ear. The design is subtle, beautifully, and impressive when noticed. I highly recommend these ear climbers :)",1
"I like how you can choose the size of the ear climber. Love the Gold! So comfortable, forget they are in my ears. Would be helpful to include a little ""how to wear"" in the box though.",1
"Super cute, nicely packaged! The seller was also very courteous.",1
"Thank you very much.

Very beautiful❤❤❤",1
Love this item! So cute! Get so many compliments on them.,1
I have had so many compliments on these earrings! Great product and just what I was looking for!,1
Really beautiful set; I got multiple compliment on the ear climber specially.,1
For my daughters birthday in August. She loved them!,1
"Prettier in person, so lovely for a stone that isn't that lovely!!! Great items!!!! A+++",1
I love it!! Thank you..,1
"Beautiful and unique, looks just like the picture. Shipped promptly as expected!",1
Everything I hoped for! Super cute packaging. I am actually using one on my helix piercing and it’s so cute!,1
I absolutely adored these! I bought these as a gift and they are so gorgeous! Wanting a pair for myself!  Plus the little package it came in was so cute!,1
Such a beautiful piece and Jennifer is a wonderful and kind seller!,1
"Fast Delivery, exactly as pictured, they're gorgeous earrings!",1
This piece is stunning! It is easy to put on and very comfortable to wear. It stays in place and does not require any adjustments once it's on. I receive so many compliments when I wear this ear climber! Tina customized my order and was lovely to converse with :),1
"I bought these for my elopement wedding and I could not be more impressed! They are stunning in size and quality. The ship time was super quick even from Israel to DC in a pandemic. Thank you so much, you made me feel like a princess on my special day.",1
Exactly the same as on the photo. Beautiful item. I love it. Excellent contact with Eldor Tina Jewelry. I recommend it very much.,1
Gorgeous and classy. Love this!,1
Amazing quality!! Love the look. Not too over the top and but definitely hoops you can wear with any outfit dressy or just hanging out!,1
"My lovely earrings arrived  and I have worn them every day since! I am extremely happy with them, but also with your great service. I have my eye on another piece of jewelry! I highly recommend this shop.",1
"I've been looking for this kind of earrings for a while. I'm so happy I found these!!!  I absolutely love them! High quality, easy to put on (I wear them daily), fast delivery and an overall great experience. I will buy again from this shop.",1
"These are gorgeous!
I'm so glad I bought myself a little something while shopping for others.  I was feeling guilty about it but not anymore! So well worth every penny! Thank you!",1
Super cute,1
Love these! Great quality.,1
"These are BEAUTIFUL! Aquamarine is so hard to find just right, these are beautiful!! Even the stones are a little different (the middle one is more green), but the set matches and they are GORGEOUS!",1
"I took my time writing this review to thoroughly test these earrings. I admit I was disappointed these had the looped pin style attachment as I have not had success with those in the past. They are always too loose or not secure enough and the weight of the earring will cause it to continuously fall throughout the day. These earrings, however, are designed flawlessly where the pin back is curved and follows the contours of your ear and stays perfectly in place. They are both comfortable and fully functional, where you dont have to pinch the metal to your ears to get them to stay up. Also the stones are gorgeous and have a lovely clarity and luxurious, high quality shape.

Overall, I absolutely recommend these and I am going to check out more of their jewelry as I am very impressed.",1
Really beautiful stones and very well made. Arrived within a month as expected. Highly recommended!,1
I love these ear climbers.,1
Really awesome! I thought I was only getting one with my purchase but got two and I only have my one ear pierced so I got both on one ear and love it!,1
These look great!,1
These are so cool I love them.,1
"These earrings are so cute, but they didn't work for me. The black coating was coming off within a couple weeks, and once the interior was exposed I had a reaction in one ear. That earring was a different color -shiny brownish- under the black coating, but not all the way to the core. I worked with the seller to try to figure out what it might be, but we didn't come to a definitive answer. Still, she was very kind, helpful, and offered a refund. Great customer service. I wouldn't hesitate to buy from this shop again, although I might stick to solid metal rather than plated options.",1
Shipping took a bit but that’s understandable as it’s far away! I loved the earrings! They stay put and they are so cute!! So many compliments!,1
"These ear climbers are adorable! Takes a little time to figure out how to get them in your ear and situated correctly, but once they are in they seem to hold well and look great. I have very small ears and didn't want something too large and these are the perfect size. Also, the items came so nicely packaged in their own boxes and with jewelry cleaning cloths. Always a really nice touch, would definitely buy from this shop again!",1
I received this from the seller and it was packed beautifully.  I love this set. It is so versatile to wear in any combination that you like.  Delicate and subtle creating a special vibe.  I also got this in the silver finish!,1
I love them!!! They are gorgeous!,1
"I love these earrings! I had never seen this style of earring before. They are so cool and pretty the way they go up my earlobes. Looks almost like I have multiple piercings. It was a little tricky putting them on the first time, but easier with practice. I also loved that the earrings came packaged in a cute little corked glass bottle for storing them in so they won't tarnish easily.
Seller responded quickly to my questions, and the shipment got here pretty quickly considering they came from the Philippines. I will buy from this artist again.",1
"I love these, they look so beautiful and they fit nicely!  It took a bit for me to get them on since my piercing is a bit wonky - but that is just a me thing.  They did take longer than expected, but that was of no fault of the seller as she got them out by their expected time.",1
I love these! They are so cute! exactly what I expected and they shipped on time.,1
Received my order and they are everything I wanted. Love them so much!,1
Gorgeous. I love my new earrings,1
Very dainty and pretty. Won't overpower your outfit.,1
It's sooo lovely!  Highly recommended.,1
The pins are absolutely adorable! It does take a little bit to get to the US from Singapore - but they are worth the wait!!,1
"Perfect, I love it! But it does take a long time to ship if you live in the US.",1
"Amazing customer service from this seller - we had a problem with shipping (which wasn't her fault!) and she was responsive and fast about fixing the problem.  The earrings are wonderful.  I was amazed, because I have a pretty bad nickel allergy, so I'm always a little wary of buying jewelry online, but these haven't effected me at all.  So comfortable and beautiful to wear :)",1
"Very pretty earring, shipping took longer then expected but worth the wait.",1
"Very pretty, very light. Good service from the supplier.",1
These are the perfect jacket for my diamond earrings! I just love them! Glad I made the purchase.,1
Perfect earring jacket for less than ample studs! Really makes my little diamond studs stand out!,1
They’re beautiful and got to me so quickly! Thank you.,1
"Received this timely as promised, very cute and perfect for my 9 year old granddaughter's birthday.  Got me a pair also!",1
So cute with a pony!  Love everything about these!!,1
Really cute. Got a few compliments the first time I wore them!,1
Love them. this is my third purchase from this shop. Great pins.,1
"Love them, really pretty, well packaged, and didn't seem to take so long to come. Very pleased indeed.",1
Absolutely LOVE these earrings!! They stay put and don’t turn. Very cool and unique!,1
"I finally receive the earrings, I love it !!
Thanks a lot !!
Regards,

lise",1
"I LOVE these ear climbers. They add a nice, subtle bit of funk to my earring game.",1
Love love love! Got so many compliments the first day I wore. I wish I had more money so I could buy them all.,1
"Adorable on! Love the little bottle they came in, great idea! Great seller all around A+!!!",1
"The first pair I received was missing most of the lines on the rainbows. The seller was very nice and agreed to send another pair. Unfortunately the replacement pair wasn't much better. They're still cute for the price, but the quality isn't great. The shape outlines are nice, but you might want to avoid designs with imprinted patterns.",1
Was stolen immediately by my colleague!!,1
Fits Perfect and it is so cute. I get compliments all the time. I already ordered more!!,1
Absolutely perfect! Totally surprised my daughter with this set on Valentine's day.  Super quick service and totally suits my daughter's funky style. A++++ quality and service!,1
Love these! Easy and looks so great.,1
I absolutely love this set and want to wear these all the time! Genuine and just what I expected! Great product!,1
"The item is great but it took ages to get to me, however, I am very pleased with it, beautifully packaged, Thankyou",1
"So beautiful and dainty, I love them, thank you!",1
"Great seller, fantastic at keeping me updated as to progress. Earrings are really sweet.",1
Absolute beautiful,1
"These ear pins are beautiful, I love them!!",1
My mom loves them. Now her and I both have a pair of lovely ear pins. :) Thanks so much!,1
"I absolutely love these!  Quality is excellent for the price, they're comfortable to wear, and I've gotten many compliments already! Thanks!",1
This is my new fave pair of earrings for sure.,1
Super cute and very comfortable! Exactly what I wanted! Thanks!,1
Gorgeous earrings! Much nicer than pictures or expected! Fast shipping and packed well. THANK YOU!,1
Absolutely stunning!! Really high quality materials and definitely a lot sturdier than any ear climbers I've bought before. Will definitely be buying loads more colours!,1
"While the shipping took a while, the seller lets you know several times so you know what you're getting into. But the wait is worth it! These earrings are so beautiful and were exactly what I was looking for.",1
"Absolutely in love with my earrings, thank-you so much!!!",1
I absolutely love this seller. So sweet and her handiwork is stunning. Would definitely tell others about her shop!,1
"These crawlers are so cute, and I've gotten tons of compliments on them! Bought the rose gold & the silver, and couldn't be happier. Had a small issue with the order when it was delivered, contacted the seller & they made it right IMMEDIATELY- I cant stress enough how impressed I am with the customer service! Shipped very quickly, too! Thank you so much, I'll definitely be back to shop with you again!😍",1
I love these! They are the perfect minimalistic look!,1
Super fast shipping and great prices. The earrings are beautiful. I had ordered one pair previously and got so many compliments I had to get more.,1
Beautiful piece of jewelry! Would by something else from this vendor as well.,1
I love it! Thank you! Delivery will take some time but everything arrived intact in a cute tiny glass jar. My second order and its a gorgeous buy!,1
These are beautiful earrings. This is my 3rd pair of earrings from this vendor and they do excellent work. Highly recommend.,1
Wonderful! Looks fantastic on. Shipping takes about 4 weeks just like she says.,1
"Simply gorgeous, I feel like one of the Amazonian warriors from wonder-woman.",1
These are the perfect dainty accessory for any outfit! I absolutely love the look and fun shape of them . They’re really easy to take on and off as well and overall just feel super well made,1
"I love my new threader earrings! They are delicate and excellent quality. Style-wise, they are exactly what I wanted. Shipping was quick too!",1
"Maybe not the exact pair I would have picked out for myself, but they're still very beautiful! I've been wearing more stud earrings as longer earrings have been getting smushed and caught in my masks, I've worn these to work a few times and already got some compliments!",1
Super fast shipping. Excellent quality. my favorite shop for ear crawlers.,1
these are so cute and shipped faster than i expected!,1
Wonderful earrings. They remind me of lightening.,1
These are absolutely beautiful. I cannot wait to wear them on my wedding day! Super fast shipping too!,1
"They look absolutely amazing, came on time and were placed in the cutest container ever, I love all of it, also could see where the package is at any time and came to me in time that was hinted by a seller, so everything A OK.",1
"I love these earrings, my ears aren't the right shape for ear climbers but I've been wearing them as a hanging pair of earrings for the last two weeks and I love them. So many compliments.",1
The earrings are so cute perfect and nice quality. Came packaged cute too in a tiny bottle.,1
Everything went smoothly and according to the timeline provided. I appreciate the card with care instructions and doubly appreciate the small glass jar it came in! I will be buying from you again someday hopefully soon!,1
"Beautiful set! I wish I'd purchased multiples, in different colours. I bought the gold colour which is a little off-gold, doesn't pass for real gold. But that wasn't my plan, just a heads up I'd recommend being adventurous with the colour! Arrived super fast, too!",1
"These earrings are so pretty! They are slightly too big for my abnormally small ears, so the tip of the leaves sometimes digs into the top of my earlobes a bit, but they still fit and look great, and don't come off unintentionally. Bought them in bronze to match the mini ring in the same finish also from this shop-- perfect combo.",1
Impeccably made earrings! I love the color and the compliments. Shipping was surprisingly fast to the U.S. Thank you!!!,1
"I adore these ear climbers, will be ordering more very soon. Thank you, I love them!",1
"I love these earrings! They come just as pictured, and feel weightless. It's easy to forget you're wearing them because of how comfortable they are. Totally great!!",1
Adorable! So happy with it.,1
Very nice item! Good Seller!!,1
not exactly what I expected,0
"We are a shop based on Paraguay and absolutely love maya Valentino jewelry!! They have the best customer service and great quality!! 
Thank you 🙏🏻",1
My sister loved the ear crawler,1
"SO beautiful!! My little sun and moon pendant is exactly as pictured if not better!! Maria and her husband are so nice! She answered all of my questions very promptly and she was just a dream to work with! If you're wondering, the item is stamped 585 on the sun side! It's very discreet and it doesn't interfere with the design at all!! The normal bail is 2.5mm but I asked for mine to be made bigger (3mm) so that it could fit my chain's 2.5 mm jump spring and it fits perfectly!!
I paid 43.47 pounds to import it to the UK. The item was shipped incredibly fast with DHL Express!
I love her jewellery so much! 
Thank you! :)",1
"To say I’m in love with my ring is an understatement. I am so incredibly happy with it, it was exactly what I was looking for. It’s small and dainty and the lettering isn’t too bold. It was the perfect birthday gift to myself and it means so much to me! The customer service and communication was great. Shipping was super fast from Greece. Thank you so much Maria! Beautiful work you do!",1
"This necklace is absolutely beautiful. Exactly what I wanted, so delicate and shiny I couldn’t be happier with it! I’m so glad I discovered this shop, truly unique and beautiful pieces. I wish I had ordered this in the 14k because I want to wear it always! It’s perfect, thankyou so much Maria x",1
"Came in nice packaging and even coming all the way to Canada took less than 2 weeks to arrive. Was really nice being able to track it all the way with DHL. Perfect size; I prefer more minimalist jewelry and I love that it’s small and subtle, but you can still tell what it is without being 3 inches from my chest. I love the way the light reflects off of it and I can’t stop looking at it!",1
"Love, Love, my geomtric earrings very stylish, I have received several compliments. Thank you! (*.*)",1
"I'm very excited for my beautiful earing,  Thank you so much Gilat for answering all my inquires and sending out the package so fast! I love my new earing and after i received tham i can say thay are high qulity. I really recommend this store!!",1
"My ring was finished and shipped out in under the stated time which was great because I was so excited to receive it. The shipping was also very quick, under four days to get to me in the United States. The ring was packed well and it comes in a beautiful and professional ring box and everything. The ring itself is absolutely gorgeous. Every part is flawless. The diamond shape is completely clear and immediately recognizable. The width of the band is perfect and the size was spot on too. It was polished up nice and shiny. I cannot say enough good things about my experience here. The owner is friendly and makes beautiful And creative pieces. Thank you so much! I am so happy with my ring.",1
"Gilat went above and beyond all of my wants, needs, and expectations with my custom ring! She is an incredible artist and designer who left nothing out when helping me make choices for my ring. It is stunning and I could not have asked for a better piece. Amazing sparkle and fit. Thank you so much Gilat! I will be enjoying this ring for years to come.",1
"Gilat designed and created this especially for me and I could not be more in love with it. She designed both my engagement ring and my wedding band, so I know if I need beautiful and unique jewelry, she is the only person I think of. Thank you, Gilat!!!",1
None of the stores here including Macy's have anything this unique and attractive. They are extremely well made and light and comfortable to wear. Beautiful earrings made by a fine artisan. Would definitely buy from Yael again.,1
Gorgeous earrings! I purchased these for my wedding and am very happy with the quality and the craftsmanship. The communication process was also excellent. :),1
"So quick to arrive, brought for my mother to wear to my wedding just the right length and the colour is prefect to go with her outfit very pretty and unique thank you for shipping so promptly x",1
"Beautiful, well made earrings! Very good communication from the seller - friendly and helpful.",1
Lovely little sparkle of peridot! The best part of this necklace is the chain doesn’t eat up my hair during the day! Item arrived fairly quickly! Would definitely recommend if you’ve been interested in a necklace with a little sparkle of color like this.,1
"Necklace is very beautiful!!! 
Great quality! I got length 38 and it fits perfect! Love it!",1
I love these! They are beautiful and I can't wait to wear them for my wedding! Shipping was on time and even sooner than I expected! And I love that I got two extra clasps.,1
Absolutely gorgeous! Really love them!,1
Insanely gorgeous. Such great quality,1
in love with these climbing earrings! fast delivery too!,1
So I had a tiny little diamond stud that was almost too small to even wear. These jackets made them my favorite earrings! My husband got me the diamonds and they have been in a drawer for years.  Now they are my favorites.  Just adorable!,1
"Well made, solid, thick, and useful with a couple of pairs of studs that needed a little something extra. Very artful look. Fun packaging as well.",1
"I like these...it's such a good idea:)  I think the tiny studs work best...  I tried some of my larger studs in them and they made the charming, layered aspect seem heavy to me, and there doesn't feel like enough length of stud in the back to make them feel secure.   Still, they are fun and provide a creative way to wear stud earrings:)  Excellent seller and fast shipping!",1
"I spotted these a while ago whilst at a market on holiday in the Drôme, the work Sophie had on display was fantastic and I shall continue to look out for her work and buy it well into the future, thank you, Sophie, you've made at least one person very happy this Christmas.

Good luck for the future and Merry Christmas",1
"Finally found my dream hoops! Perfect size and shape for everyday but also special occasions. High quality material, so definitely worth the price. Thank you <3",1
"‘Twas tired of replacing horseshoes after I inevitably lost the ends so I figured I’d switch it up ~ was a tad nervous on how the style would look on me but wowoww what a lovely septum ring! The sizing is perfect, it’s incredible lightweight/ comfortable & v high quality! + I usually struggle with rings that bend but this one was super easy and holds shape. Thank yous 🌿🪱✨",1
"I finally received my gold septum ring from MomoSara!! It looks just like the photo. It's so unique and perfect! I love it so much. Definitely worth the wait (2-3) weeks, and worth the purchase to support a small artisan making jewelry! Thank you Dana!!",1
"I bought 3 separate earrings from MomoSara and they are so unique and cool. I have several piercings in one ear and these will have a home in that ear for a very long time. Shipping was rather long, but with Covid I can't complain - well worth the wait!",1
"I love this earring and have received a few compliments on it! My ears are a bit different due to my ethnicity but the fit was no problem, and it looks uniform with the folds of my ear! Love that the backing is flush with the ear so I hardly ever notice it. It does shake off loose every now and again but I just slide it onto my cuff again and all is well. Packaging was lovely and delivery didn’t take very long! The only thing I would change is to make the post a bit shorter so the climber doesn’t come loose.",1
Beautiful minimalist ear climbers! High-quality craftsmanship and extremely comfortable to wear. Perfect for my helix piercing.,1
"I love my new earrings, beautiful yet simple design that is super comfy to wear. Will definitely buy from Muka Studio again :)",1
I love my earring jackets! Great quality and prompt shipment. Highly recommend this shop!,1
"Beautiful earring jackets. Lovely design, great quality, fast delivery. Highly recommend.",1
These look great with my small sapphire studs - really gives them some punch!,1
Your jewelry is absolutely beautiful. I've had many compliments on mine. And the service is the best. Thank you,1
"Beautiful and unusual ear climber earring, comfortable to wear. Sits nicely in the ear, very striking piece.",1
Stunning stunning earrings! The lovey designer custom made them to perfection and I had a super swift delivery ✨,1
Lovely and light weight.  Meticulously crafted.  Wonderful seller.  Shipped quickly and packaged securely.,1
These are nicely made and arrived quickly. They will add interest to my stud earrings.,1
These were a Christmas present for my mom.  They have great presence.  Thank you.,1
I can't say enough about these climbers.  I'm completely obsessed with them!  I'm already scoping out my next pair!,1
"These beautiful earrings capture every color I live with on my tiny island in the Caribbean. The sea in all its blues, the sky in all its hues and the sand. They are elegant,  beautifully made and presented with charm and care and shipped professionally. I am thrilled and will be wearing them right by the sea tomorrow at lunch (on the beach). They will sparkle and so will I. I will be revisiting this shop.",1
"These ear climbers are so pretty, I love them!",1
Very pretty piece!  I will enjoy wearing this!,1
I absolutely love this pendant! I have a thing for hearts and this is so artistic. The first day I wore it a woman stopped me to comment on how lovely it is!,1
I received my silver spike earring jackets today and I love them! They are of beautifully crafted quality and my lobes fit perfectly in the hole furthest away from the spikes. Thank you so much for a great buying experience. I'll be back to buy more :),1
Love these earrings! Originally purchased to use as mix and match earring but are so beautiful as they are I will be wearing them together! They will fit different size ears beautifully since they are adjustable. Recieved the item pretty fast considering from Spain to US and was able to track shipment. Not having the same experience from a different store I ordered an earring from the same day also located in Spain. So I highly recommend this store!,1
"These earrings look just as featured -really cute and makes me look stylish and edgy! :) The packaging was really nice too- it's like you're getting a present! I took off a star bec since they're dainty, they're also kind of flimsy/thin.  If you're not careful when you take them off, they can bend and may eventually snap probably overtime.  Other than that, they're great!",1
Fast shipping to Australia. Great quality. Previously bought these in rose gold and loved them so much I needed them in silver :P  Love!,1
Picture doesn't do it justice! So beautiful! It's a little big on my pinky ring but I'm keeping it. Paula was very responsive in my messages to her. Can't wait to buy more!,1
So amazingly perfect! Had it in my cart for sooo long and I’m so happy I got one! My cousin and sister loved it too so I got one for each of them and we’re all obsessed!,1
"if you are still debating whether or not to get these amazing earrings, here's your sign: DO IT! I'm very picky when it comes to jewelries, they must look good, and not cheap. These are absolutely gorgeous. I wore them for my birthday and I received compliments left and right!",1
Very sweet seller and STUNNING jewellery. The photo does not do it justice. I’m totally in love with my ear climbers <3,1
Love!!,1
"Not only was this as beautiful as in the picture, it came so quickly.  I ordered to the US and explained I needed it in time for my husband's birthday.  It came right on time and he adored them as he's a huge fan of pin wheels.",1
Beautifully made! Get many compliments.,1
"These are absolutely amazing, so fabulous!",1
"These earrings are beautiful, and the seller was a great communicator.",1
Its so beautiful and i love it!,1
The necklace is super pretty!! Tsym!! 💖,1
Love these! Amazing quality and absolutely beautiful. Thank you so much x,1
i love it!!! will buy from here again x,1
"So beautiful! I’ve been admiring these earrings for months and have let them just sit in my cart for to long.  Exactly what I was looking for, I’m so obsessed.  The picture that I took doesn’t even capture the true beauty of these earrings.  I will wear them everyday.  And there super comfy, I don’t really feel them at all.  Shipment was quick, and there was a lovely note included from the “artist” ❤️.  Thank you for your creativity and gift for making such beautiful pieces.  I will return to this shop as it is my new favorite.",1
Climbers are usually too long for my ears but the shorter option you provide fits perfectly and are snug as a bug on my thick lobes! Love them!!!,1
"The earrings I ordered were for a gift and she loved them! I had a mix up with the shipping address and the owner was more then willing to go above and beyond to find the package and get it resent to the right place! I would, for sure, order again! Thank you so much!",1
These are beautiful and the shop was lovely to work with. There was a sweet personalized note and the ear climbers were beautifully packaged. I hope to shop here again!,1
Absolutely obsessed with this!! It's so so cute and well made! Shipping was super quick too! Thank you so much! ♥️,1
I love it so much I immediately ordered another one! Great length and shape with beautiful mottled detail.,1
This is such a lovely design. Very well made indeed and it is clear a lot of love and care went into it. My ears I have discovered are much smaller than I thought- the wave sits in the groove but it is so close the the edge of my ear haha,1
Wonderful! Great product and fast delivery! Seller went above and beyond with the personal touch! Will definitely shop from here again!,1
Received earrings quickly. Can style in different ways for those who have more than one piercing.,1
"Looks as pictured, came with a nice personal note from the seller. Such an innovative way to use and combine materials such as leather, paper and bronze in a pair of earrings!",1
"Absolutely BEAUTIFUL. I love them. When my initial order came in,  everyone loved them SO MUCH, I had to order more so we ALL had some for our hair that day.",1
This is my second pair and I seriously can't get enough of these climbers.  They are beautifully made and everything you're hoping for.  Im already scoping out my third pair.,1
My supervisor loves her gift. She said ‘They are beautiful and very unique”. I’m happy she is pleased.,1
Earrings are beautiful and stunning. I would recommend these to anyone. I bought them as a gift for my wife and she loved them. She stated that they fit nice and are very comfortable to wear. I would buy from this seller again. Thank you,1
These front and back earrings are lovely!  I think I got the last pair.  I have worn them three times already!  They look beautiful on!  I am a big fan of Petit Delights and love to look at all the beautiful offerings.  I have several pairs of earrings and will continue to shop here!  Merry Christmas to all and a Happy and Blessed New Year!,1
"Very quick delivery, and they look exactly like the photo. I plan on buying another pair very soon!",1
Arrived faster than estimated. Beautiful and high quality jewelry. Great purchase!,1
The earrings I purchased are beautiful and they arrived very quickly. I would purchase from iloniti again.,1
"Absolutely love these and get so many compliments about them! They are beautiful and really good quality. Came in the most gorgeous envelope, in a little pouch and with a handwritten note. Incredible! Thank you so much!",1
"I loved everything about this order, from the shipment package made out of fashion magazines to the fabric gift packaging!! It is great that they care about the environment. Now on to the ratings which are amazing! Great quality and perfect for my wedding day! Simple and elegant.",1
"I love, love, LOVE this earring! I was looking for something to enhance my helix pierced area, and this earring absolutely fits the bill. I would definitely recommend!",1
"Photos are exactly what arrived, love the earring for my cartilage piercing! It’s so hard to find cute earrings with my sensitive ears, and I am truly in love with this one. Would highly recommend!",1
"Amazing piece. I am absolutely in love with it. My helix piercing was done only few days ago, so I still have red ear and little pain. But it is still absolutely comfy, even with fresh piercing.
It is very subtle and classy.",1
This is exactly what I was looking for!!! It doesn't irritate my cartilage piercing like the other climbers that loop through the ear. Looks great. Now I need to buy the silver one too!,1
"Looks just as pretty and delicate as in the listing! I've worn it a few times and haven't noticed any problems so far, it's quite good value for the price I paid. Very happy with it!",1
These were my first pair of ear climbers and I'm so glad I got them.  They're very pretty and dainty but easy to put on.  The only time the fell was when I was on the phone and wasn't paying attention.  I love them and got compliments on them!,1
These were my first foray into ear climbers.  They were beautiful and dainty and perfect.  So much so that I just gave them to my 16 year old neice for Christmas.  She loved them!,1
"Speedy delivery with friendly compliments card from supplier.
Love the ear climbers which are very comfortable.   Have been searching for just the right pair for some time and these are just what I need.  Altogether enjoyable shopping experience.  Thank you!",1
OMG so cute! So light weight. I love that they’re studs instead of hooks! They shipped and arrived super fast. Thank you!,1
"Ladies, I’m telling you.. the best light weight earrings and gorgeous. It can be complimented as casual and dressy! Best purchase to add to my jewelry wear.",1
i’m in love with my new earings. the quality is solid. they are super light weight which is hard to find in statement jewelry. wonderful customer service. thank you so much:),1
"These earrings are BREATHTAKING. The packaging was pristine and super neat, came with a lovely hand written note. The card the earrings are attached to is high quality and beautiful watercolor. I am so happy with this purchase and so excited to wear my new earrings! Thank you so much!!! :) I am so happy to be one of your first dozen orders!",1
"These earrings are lovely the floral stud can be worn individually or with the stem adornment, very versatile.  Great shipping and packaging.  You won't be disappointed.",1
Luscious in color and style!  I can wear in several ways so I can wear everyday if I'd like.  And I am thinking that I'll do just that!!  Thank you for sharing your great talent with all of us!  You are easy to LOVE!!!,1
"These are fantastic earrings!  Well made, even prettier than pictured and arrived on time. Thank you so much, I love  them:-)",1
"Very helpful shop owner. I fell in love with the leaf ear jackets, but I already owned some flower studs I could use them with. It was no problem ordering with jackets on their own from a custom listing.

The jackets arrived securely packed and look great. Lovely details and no imperfections. I was also pleased to discover that they are sturdier than expected. They're well soldered onto a butterfly back and the leafy branch is nice and sturdy. It could've easily been made thin and bendy, but that's not the case. I wouldn't abuse the thing, obviously, but I won't be afraid of anything snapping off from just putting it on and off my ear. There's clearly good craftsmanship behind these.

Really lovely and unique design on these ear jackets, so I'm very happy!",1
"I really love these earrings. I need long post studs and they are a wonderful alternative. Super comfortable to sleep in. They do take a while to put them in, but it’s so worth it! I highly recommend for anyone that has semi new piercings.",1
"The earrings are just as described! They bend a little so be careful not to screw up the shape of them, but if you do it’s really easy to fix. Also would recommend making sure you check how the size will look on you because the three inch ones go all the way down to my shoulders which I was a little surprised by. Super cute tho!",1
"Suuuper pretty earrings. A little bigger than I expected. The rods are a bit long though so I can't sleep with these earrings, they poke me too much. Also the earring rod isn't gold plated. Not sure what metal is, probably stainless steel.",1
"Beautiful earrings they are even more amazing in person, exactly what I needed.",1
I got the hens just the other day and I absolutely adore them! they even came with some nice candy :) it was a great experience and I definitely plan to shop here again,1
I bought these for my niece who plays the sax and is going into HS band...she is not a big jewelry wearer but she LOVED these...perfect surprise gift!,1
Great gift. He loved them!!,1
"The pin was great and exactly what I wanted.
Thanks",1
"Very happy with this! I don't like needles, but this looks very real. I even sleep with it (though it needs some getting used to). It looked a little big on my ear, but you can bend it to your liking without damaging it. So I'm very pleased!!",1
I love how uniques these earrings are and get compliments on them all the time!,1
"This journal is so beautiful!! It is very well made and the paper, the color and the tassel to the journal ... very refreshing and beautiful! I highly recommend this shop and will definitely come back for more beautiful items! :-D",1
GORGEOUS EARRINGS. So well made. Bought two more pairs :),1
I just received these earrings and have already tried the backs/jackets on with so many different pairs of earrings. They are so versitile. They look especially fabulous with the earrings they came with AND several others I've purchased from this awesome shop. I LOVE this shop! Excellent quality and unique designs! Thank you!,1
"I'm a repeat customer -- Love this shop and its product. Special, quality pieces that I wear every day.",1
"Just like the other earrings I ordered from this seller, these are so unique! I love them. The fact they can be worn 3 different ways is great. I will definitely be back again!",1
"Terrible photo as my camera isn't great, but I love these earrings! So cute - - I wore them today for the first time and was already complimented on them! Thanks so much! :)",1
"Love them! Fit well, comfortable and cute. Just what I was looking for! First set was lost in the mail and the artist was happy to accommodate and send a replacement! Will happily purchase from again!",1
"I love the crawlers, they came in a beautiful packing and I am already wearing them. They look exactly like the pictures. A must buy!!",1
Really top!!!! I love them !,1
Goes great with everyday outfits!,1
Great earrings. I love them.,1
"Received on time, thank you",1
Wore these for my wedding and received so many wonderful comments from guests! :D,1
Really beautiful earrings - they are slightly hard to stay on though!,1
"placed my order on Thursday and received my order on Monday!  and, oh my, am i pleased . . . pleased with the packaging and with the earrings!  AND, she included extra backs with the earrings. i’ve been looking for some “every day earrings” and i think these are going to work well. very versatile set. would not hesitate to order from Kathy again",1
"These are the cutest, most unique front/back jacket earrings I've found, and I've looked at many. Nicely made! Owner replies to inquiries immediately. Highly recommend!",1
Love these earrings! So versatile with studs or wearing them with the backings.  Thank you!,1
I bought this in the 16 inch length to compliment the zodiac necklace. Both are so beautiful together!,1
I love my new earrings 😍 Najeli Jewelry is always my favorite option when I am looking for a unique piece!,1
These earrings are delicate and very gorgeous. They shipped so fast as well!,1
"dainty and lovely, fit snuggly and are so good for my sensitive ears.",1
Earrings are as described! Love them.,1
"Although the climber did not fit my ear properly, Ilona worked with me and expedited more emerald studs just in time for my wedding. She hands down saved the day! Fabulous customer service.",1
"How fantastic!! I purchased the champagne color,These are so fabulous.Thank you.",1
Love it! So much fun! Cant wait to wear them to my rehearsal dinner!,1
A great way to make my favorite earrings asymmetrical and cool,1
"These earrings are amazing, they look as gorgeous as on the picture!
It is clearly visible that they are made of good material, and the silver has a perfect gleam. There are 3 different possible positions so it fits the ear very nicely.  
The package was really cute, and Kathy is very nice and available should we have any questions. I am very very happy of this purchase, and I believe I will be ordering again some of her amazing creations. Thanks Kathy!",1
"I absolutely looove these earrings. Kathy was very responsive when I had questions (was a bit worried about the weight, but they are light as a feather). They are beautifully made and I feel so confident while wearing them. I will definitely order more from her because there are plenty more other gems in her shop I have my eye on.",1
"As pictured, great seller, very available for questions. Love my earrings!",1
Absolutely beautiful jewellery delivered just in time even with all the international delivery challenges ! Thank you so much,1
Seller is very involved and updated me throughout the whole process!!!,1
